molecules,eye_corrosion
NCc1ccccc1,1.0
BrC1c2ccccc2-c2ccccc21,1.0
ICI,1.0
CC(=O)C(=O)O,1.0
O=S(=O)(O)c1ccc(O)cc1,1.0
CCN1CCNCC1,1.0
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,0.0
O=C(Cl)OCCl,1.0
ClCc1ccc(Br)cc1,1.0
CC(C)(C)C(=O)Cl,1.0
ClCC=CCCl,1.0
CC(C)(C)N(CCO)CCO,1.0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0.0
O=S(=O)(Cl)c1c(F)c(F)c(F)c(F)c1F,1.0
CO[Si](CCCN)(OC)OC,1.0
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0
CCCCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCCCC,1.0
CCNC(C)Cc1cccc(C(F)(F)F)c1,0.0
COC(=O)C(F)(F)F,1.0
CCCCOP(=O)(O)OCCCC,1.0
Fc1ccc(CCl)cc1,1.0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.0
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,1.0
N#CC(Cl)Cl,1.0
CCCCCCCCN(C)CCCCCCCC,1.0
ClCc1cccc(Cl)c1,1.0
CC(=O)Nc1ccc(O)cc1,0.0
NCCc1ccccn1,1.0
CCCCCCc1ccc(O)cc1,1.0
N#Cc1ccc(CBr)cc1,1.0
COc1cc(C=O)ccc1O,1.0
CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.0
COc1ccc(CCl)cc1,1.0
O=Cc1ccccc1Cl,1.0
COCC(=O)Cl,1.0
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,0.0
CCCCCCCC[Si](Cl)(Cl)Cl,1.0
CC(N)C(C)(C)C,1.0
ClCc1ccc(Cl)cc1Cl,1.0
CC(C)(CO)C(O)C(=O)NCCCC(=O)O,0.0
CN(C)[Si](C)(C)C,1.0
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,0.0
Cc1cccc(C)c1NC(=O)C(C)N,0.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,0.0
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0.0
CCOC(=O)C(=O)Cl,1.0
CC(C)(C)c1ccccc1O,1.0
CC(C)(N)Cc1ccccc1,0.0
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.0
O=c1[nH]c(=O)n(C2CCCO2)cc1F,0.0
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,0.0
O=c1cc(O)[nH]cc1Cl,0.0
NCc1ccc(Br)cc1,1.0
O=C(Cl)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.0
CC(C)OC(=O)Cl,1.0
O=CC(Br)(Br)Br,1.0
O=C(Cl)c1ccccc1F,1.0
O=C(O)C(F)(F)C(F)(F)F,1.0
CCCCCCCCCCCCCCCCCC(=O)Cl,1.0
O=C(O)O,0.0
OCC#CCO,1.0
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,0.0
C=C(C)C(=O)OCCN(C)C,1.0
CC(=O)S,1.0
O=C(CCl)CCl,1.0
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0.0
Nc1ccncc1,0.0
BrCC(Br)c1ccccc1,1.0
ClP(Cl)c1ccccc1,1.0
O=S(=O)(Cl)c1cccc(Br)c1,1.0
FC(F)OC(F)C(F)(F)F,0.0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12,0.0
O=P(O)(O)OCC(Cl)(Cl)Cl,0.0
CC(O)CNCCN,1.0
CCC[Si](Cl)(Cl)Cl,1.0
CC(=O)Oc1ccc2c(CBr)cc(=O)oc2c1,1.0
CCCCCCCCNCCCCCCCC,1.0
CCN(CC)Cc1ccccc1,1.0
FC(F)(F)c1ccc(Cl)c(Cl)c1,1.0
O=C(Cl)c1ccccc1C(=O)Cl,1.0
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CCCCOC(=O)Cl,1.0
O=C(Cl)c1ccc(Cl)cc1,1.0
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,1.0
CC(C)(C)CN,1.0
N=C(N)N,0.0
CCCCCCCCN(C)C,1.0
C[SiH](Cl)Cl,1.0
CNCCCNC,1.0
CC(CC(=O)Cl)CC(C)(C)C,1.0
NCCCOCCCCOCCCN,1.0
O=S(=O)(O)c1cccnc1,1.0
FC(F)(F)C(F)(F)C(F)(F)F,0.0
C=CCOc1ccccc1OCC(O)CNC(C)C,0.0
O=[N+]([O-])c1ccc(CBr)cc1,1.0
Cc1cc(C)cc(O)c1,1.0
COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0.0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
Cc1ccc(N=C=O)cc1N=C=O,1.0
COC(=O)CCC=C=CCC1C(O)CC(O)C1C=CC(O)COc1ccccc1,0.0
CCCNC,1.0
NCc1ccc(C(F)(F)F)cc1,1.0
CCC=CCC(=O)O,1.0
CCCCC(Br)C(=O)O,1.0
CCCC[Si](Cl)(Cl)Cl,1.0
O=S(=O)(Cl)C(F)(F)F,1.0
CCCCC(CC)C(=O)Cl,1.0
CCCCCCCCCCCCN,1.0
CCC(C(=O)O)c1ccc(CC(C)C)cc1,0.0
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,0.0
CC(Br)C(=O)Cl,1.0
COCC(=O)O,1.0
CC(C)C[Si](Cl)(Cl)Cl,1.0
Fc1ccccc1CCl,1.0
COc1ccc2c(c1)c(CC(O)=NO)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
CC1OC(OC2C(CO)OC(OC(C(=O)C(O)CO)C(O)CO)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,0.0
CCCNCCC,1.0
CCOC(=O)C(F)Cl,1.0
CCCCCCCCCCCCCCN(C)C,1.0
CC(C)OP(=O)(F)OC(C)C,0.0
CC(C)(N)Cc1ccc(Cl)cc1,0.0
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,0.0
O=[N+]([O-])OCC(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-],0.0
CN(C)CCON=C1c2ccccc2CCc2ccccc21,0.0
CCCCC#CC(=O)O,1.0
Fc1cccc(Cl)c1CCl,1.0
COCC(NC(C)=O)C(=O)NCc1ccccc1,0.0
NCc1cccc(CN)c1,1.0
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.0
OC(O)C(Cl)(Cl)Cl,0.0
CC(C)(CO)C(O)C(=O)NCCC(=O)O,0.0
COCCc1ccc(OCC(O)CNC(C)C)cc1,0.0
CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.0
CCC(C)c1ccc(O)cc1,1.0
CC(C)(N)Cc1ccccc1Cl,0.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0.0
CCCCCON=O,0.0
O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,0.0
BrCc1ccccc1,1.0
CCCCCCNCCCCCC,1.0
O=C(O)c1ccc(CCl)cc1,1.0
O=C(CCl)C(Cl)Cl,1.0
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.0
O=S(=O)(Cl)c1ccc(Cl)cc1,1.0
CCCN,1.0
CCNCCN,1.0
Oc1ccc(Cl)cc1O,1.0
O=CCCCC=O,1.0
CCNCc1ccccc1,1.0
NCC(O)CO,1.0
CCCC(=O)Cl,1.0
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0.0
O=CC(Cl)=C(Cl)C(=O)O,1.0
CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21,0.0
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,0.0
CCOP(Cl)OCC,1.0
Sc1ccc(Br)cc1,1.0
CNC(C)(C)Cc1ccccc1,0.0
C=CCc1ccccc1OCC(O)CNC(C)C,0.0
NNC(=O)c1ccncc1,0.0
O=C(CC(=O)C(F)(F)F)C(F)(F)F,1.0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.0
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.0
CC(C)C(Br)C(=O)O,1.0
COC(=O)CCC(=O)CN,0.0
CCNCC,1.0
O=C(Cl)c1ccc(Cl)c(Cl)c1,1.0
CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,0.0
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,0.0
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,0.0
CCS(=O)(=O)Cl,1.0
CCOC(=O)C(Br)C(=O)OCC,1.0
CC(C)CNCC(C)C,1.0
O=C(Cl)CCCCCCCCC(=O)Cl,1.0
CCOC(=O)n1ccn(C)c1=S,0.0
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,0.0
CCN(CC)CCCN,1.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OC(COC(=O)c1cccnc1)COC(=O)c1cccnc1,0.0
CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0
O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O,0.0
CC(N)CO,1.0
N#CSCc1ccccc1,1.0
CCCNC(C)CC,1.0
COC(=O)CBr,1.0
NCCNCCN,1.0
CCN(C)CC,1.0
FCOC(C(F)(F)F)C(F)(F)F,0.0
CNCCCN,1.0
C=C(C)C=O,1.0
CCCCCCC=CC(=O)O,1.0
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,0.0
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,0.0
CCC=CC(=O)O,1.0
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,0.0
CCB(CC)CC,1.0
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0.0
CC(O)=NO,0.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.0
O=C(CBr)c1ccccc1,1.0
CCCCCCCCCN,1.0
CS(=O)(=O)OCCCCOS(C)(=O)=O,0.0
CO[Si](C)(CCCNCCN)OC,1.0
O=C(Cl)c1ccc(F)cc1,1.0
CC(=O)Nc1ccc(C=NNC(N)=S)cc1,0.0
CCCCP(CCCC)CCCC,1.0
O=C(O)CBr,1.0
COC(=O)C=CCBr,1.0
CCCCS(=O)(=O)Cl,1.0
FC(F)(F)c1ccc(CCl)cc1,1.0
O=C(O)C(Cl)(Cl)Cl,1.0
CC(=O)CCC(=O)O,1.0
CC(=O)NC(CCSC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(=O)O,0.0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0
CCCCCCCCCCCCCCCN,1.0
CCC(C)(C)C(=O)Cl,1.0
CN(C)CC=CCN(C)C,1.0
O=C(Cl)OCC1c2ccccc2-c2ccccc21,1.0
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.0
O=C(O)C(Cl)CCl,1.0
CCCC(Br)C(=O)O,1.0
CCCCNC,1.0
C=C(C)C(=O)O,1.0
O=C(O)CSCC(=O)O,1.0
CCOCCN,1.0
CCc1ccccc1O,1.0
CCCCCC(=O)O,1.0
CCOCC,0.0
NC(=O)OCC(COC(N)=O)c1ccccc1,0.0
O=C(Cl)c1cccc(C(=O)Cl)c1,1.0
CC(CCN)CC(C)(C)CN,1.0
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0.0
Nc1cccc(S)c1,1.0
O=C(Oc1cccc2cccnc12)c1ccccc1,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.0
ClCc1ccc(CCl)cc1,1.0
CC[Si](Cl)(Cl)CC,1.0
N#CSCSC#N,1.0
CCCC(CCC)C(=O)O,0.0
Oc1ccc(Cl)cc1Cl,1.0
O=C(O)CO,1.0
CC(=O)Br,1.0
C[Si](Cl)(Cl)Cl,1.0
CC(C)(C)OCl,1.0
Cc1cccc(O)c1C,1.0
Fc1c(F)c(F)c(CBr)c(F)c1F,1.0
O=[N+]([O-])c1ccc(SCl)c([N+](=O)[O-])c1,1.0
NCCOCCN,1.0
C#CC(=O)O,1.0
CN(C)C(=O)Cl,1.0
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.0
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.0
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0.0
FC(F)OC(F)(F)C(F)Cl,0.0
CCCCCCCCCCCC(=O)Cl,1.0
CCOS(=O)(=O)C(F)(F)F,1.0
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)F,1.0
COC(=O)C(Br)C(=O)OC,1.0
O=C(Cl)c1ccc([N+](=O)[O-])cc1,1.0
ClCc1ccccc1CCl,1.0
CC1(CCl)CO1,1.0
NC(=O)CCC(N)C(=O)O,0.0
O=[PH](Oc1ccccc1)Oc1ccccc1,1.0
O=C(O)CCl,1.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.0
Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,0.0
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CCCCCC=CC(=O)O,1.0
CC(C)C(C)N,1.0
CCCC(C)(C)C(=O)O,1.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,0.0
CNCCO,1.0
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.0
c1ccc(CC2=NCCN2)cc1,0.0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,0.0
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0.0
O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0
CCCCOCC(=O)O,1.0
O=C(Cl)c1cccc(Cl)c1,1.0
O=C(Cl)OCCCCl,1.0
Cc1ccc(S(=O)(=O)Cl)cc1,1.0
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0.0
C=CCI,1.0
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,0.0
CCCOC(=O)Cl,1.0
C=CCN(CC=C)CC=C,1.0
N=C(N)NCCCCCCC(=O)NC(=O)C(O)NCCCCNCCCN,0.0
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0.0
CN(C)CCN(C)CCN(C)C,1.0
CCCCCCCCN,1.0
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
CCCCC=CC(=O)O,1.0
O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],0.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,1.0
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0
CN(C)CCCN(C)C,1.0
CC(=O)NBr,1.0
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0.0
O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C=CCNCC=C,1.0
NCC(O)CN,1.0
CC(C)NCC(O)COc1ccc(O)cc1,0.0
Cc1cc(O)c(Cl)c(C)c1Cl,1.0
CCCCCCCCCCN(C)C,1.0
O=C(O)c1ccc(CBr)cc1,1.0
Clc1ccccc1C(Cl)(Cl)Cl,1.0
C=Cc1ccc(CCl)cc1,1.0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0.0
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,0.0
CN(CCCl)CCCl,0.0
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,0.0
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,0.0
CC=CC(=O)Cl,1.0
CC(N)Cc1ccccc1,0.0
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,0.0
O=C(Br)CBr,1.0
O=S(=O)(Cl)c1ccc(Br)cc1,1.0
CC(C)CC(C)N,1.0
O=C(OCC(F)(F)F)C(F)(F)F,1.0
O=C(Cl)c1cccc([N+](=O)[O-])c1,1.0
Cc1cc(O)c(C)c(O)c1,1.0
O=C(O)CCCCl,1.0
O=Cc1cc(Cl)ccc1Cl,1.0
N#Cc1ccc(CCl)cc1,1.0
O=Cc1c(Cl)cccc1Cl,1.0
S=C=NCCc1ccccc1,1.0
O=P(O)(O)CP(=O)(O)O,1.0
O=[N+]([O-])c1ccccc1CCl,1.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,0.0
C[Si](Cl)Cl,1.0
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0.0
CN(C)CCCN,1.0
CCC(Br)C(=O)O,1.0
Nc1ccc(C(=O)O)c(O)c1,0.0
Fc1c(F)c(F)c(S)c(F)c1F,1.0
CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,0.0
CC(=O)CCl,1.0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.0
NCCCN(CCO)CCO,1.0
O=[N+]([O-])c1ccccc1S(=O)(=O)Cl,1.0
CC(C)NC(C)C,1.0
CCc1ccc(O)cc1,1.0
Cc1ccc(O)c(C(C)(C)C)c1,1.0
O=C(Cl)c1cccc(F)c1,1.0
O=C(Cl)CCC(=O)Cl,1.0
CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0.0
N#CCI,1.0
CC(C)CC(=O)O,1.0
CCCCC(=O)OC(=O)CCCC,1.0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.0
O=C(Cl)c1ccccc1Br,1.0
O=C(F)c1ccccc1,1.0
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,0.0
O=C(Cl)OCc1ccccc1,1.0
CC(Oc1ccccc1)C(=O)Cl,1.0
CCCCC(CC)COP(=O)(O)O,1.0
CC(Br)C(=O)O,1.0
Fc1ccc(N=C=S)cc1,1.0
NC(CO)CO,1.0
OCC(Cl)(Cl)Cl,1.0
C#CCCCC(=O)O,1.0
Nc1ccc(F)cc1,1.0
C=CC[Si](C)(C)Cl,1.0
C=Cc1cccnc1,1.0
O=P(O)(O)CCCCP(=O)(O)O,1.0
CN(C)CN(C)C,1.0
N=C(N)N=C(N)NCCc1ccccc1,0.0
CC(C)(CCl)C(=O)O,1.0
CCCCCCCCCCCCN(C)C,1.0
CCOP(=S)(Cl)OCC,1.0
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.0
Cc1cccc(CBr)c1,1.0
CCCCCCCCCCCCCCCC(=O)Cl,1.0
CS(=O)(=O)O,1.0
CCCCCCN,1.0
COc1cccc(CN)c1,1.0
Cc1ccccc1O,1.0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.0
O=C(OC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1.0
Cc1ccc(CBr)cc1,1.0
C[Si](C)(C)CBr,1.0
O=C(O)C(O)C(O)C(O)C(O)C(O)CO,0.0
NCCCNCCSP(=O)(O)O,0.0
O=C(Br)c1ccccc1,1.0
Cc1ccc(CCl)c(C)c1,1.0
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,0.0
CCN(C(C)C)C(C)C,1.0
C=CC(=O)OCCO,1.0
CCc1cc(C(N)=S)ccn1,0.0
CC(C)NC(C)Cc1ccc(I)cc1,0.0
CCN(CC)C(C)C(=O)c1ccccc1,0.0
Cc1ccc(CN)cc1,1.0
O=C(O)C1CC=CCC1,1.0
CN(C)CCCO,1.0
ClCc1ccccc1,1.0
BrCC=Cc1ccccc1,1.0
CC(C)N(C)C,1.0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0.0
O=C(O)CCC(CC(=O)O)(C(=O)O)P(=O)(O)O,1.0
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,0.0
NCCc1ccc(Br)cc1,1.0
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0.0
COc1ccc(N=C=S)cc1,1.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,0.0
CCCCCCCNCCCCCCC,1.0
COC(=O)C#CC(=O)OC,1.0
NC(CO)(CO)CO,0.0
O=C=NCCCCCCN=C=O,1.0
COc1ccc(CN)cc1,1.0
CN1CCNCC1,1.0
C=C[Si](C)(Cl)Cl,1.0
CN(C)Cc1ccccc1,1.0
NCCNCc1ccccc1,1.0
O=S(=O)(Cl)c1cc(Cl)c(Cl)cc1Cl,1.0
NCc1cccc(F)c1,1.0
CNCc1ccccc1,1.0
CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,0.0
CCC(C)c1ccccc1O,1.0
CC(C)c1ccccc1O,1.0
N#CCCN(CCC#N)CCC#N,1.0
O=C(Cl)CCCCCl,1.0
CCCCCC(C)N,0.0
O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.0
CCCCCCCC(=O)OC(=O)CCCCCCC,1.0
CN(C)CCCCN(C)C,1.0
CC=CCC(=O)O,1.0
O=C(Cl)c1c(F)c(F)c(F)c(F)c1F,1.0
CCCN(CC)CCC,1.0
CCCCCCCCCCCCCCN,1.0
COCCCN,1.0
Oc1ccccc1Cl,1.0
CCCC(Br)C(=O)OCC,1.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.0
CCCCC(CC)CN(CC(CC)CCCC)CC(CC)CCCC,1.0
CN(C)CCCNCCCN(C)C,1.0
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.0
Cc1ccccc1CCl,1.0
NC(=O)c1cccnc1,0.0
Cc1cc(Cl)ccc1O,1.0
CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,0.0
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,0.0
BrCc1ccccc1CBr,1.0
ClCc1cccc(CCl)c1,1.0
Cc1ncc(CO)c(CO)c1O,0.0
NCCCNCCNCCCN,1.0
COc1ccccc1CN,1.0
CC(C)NCC(O)c1ccc(O)c(O)c1,0.0
CCCCNCCO,1.0
C=CCOC(=O)Cl,1.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,0.0
O=S(=O)(Cl)c1ccc(F)cc1,1.0
FC(F)(F)C(Cl)Br,0.0
ClCc1c2ccccc2c(CCl)c2ccccc12,1.0
NCCCCO,1.0
CC(=O)NCCCS(=O)(=O)O,0.0
COc1ccccc1CCN,1.0
CCN(CC)C(=O)N1CCN(C)CC1,0.0
CCCC(=O)O,1.0
O=C(Cl)Oc1ccccc1,1.0
NC(=O)c1ccccc1O,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=C(Cl)c1cccc(C(F)(F)F)c1,1.0
Cc1cccc(C)c1OCC(C)N,0.0
NCCNCCNCCNCCN,1.0
C=Cc1ccccn1,1.0
O=CC(=O)O,1.0
O=Cc1cc(Cl)cc(Cl)c1,1.0
CCC(C)C(C)(COC(N)=O)COC(N)=O,0.0
O=C(O)C=CC(=O)O,1.0
CCC(C)NC(C)CC,1.0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0.0
COc1ccc(CN)cc1OC,1.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0.0
Cl[Si](Cl)(Cl)c1ccccc1,1.0
CCS(=O)(=O)O,1.0
NCCNCCCO,1.0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0
CC(C)CN(CC(C)C)CC(C)C,1.0
CCCCCCCCCCOC(=O)Cl,1.0
CC(C)(C)c1cccc(O)c1,1.0
NCc1ccc(Cl)cc1,1.0
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0.0
Cc1cccc(CN)c1,1.0
CCCC[Si](C)(C)Cl,1.0
CCCC#CC(=O)O,1.0
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(C=O)CCCN=C(N)N,0.0
CCCC(C)C(=O)O,1.0
CC(O)(P(=O)(O)O)P(=O)(O)O,1.0
C#CCN,1.0
CC1CO1,1.0
C=CCCl,1.0
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,0.0
CCCCCCCCCCCCCC(=O)Cl,1.0
CCSCCO,1.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.0
CC[Si](Cl)(CC)CC,1.0
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0.0
CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,0.0
CCCCC(=O)O,1.0
NCCCCCCCCCCN,1.0
O=C(O)C(F)(F)Cl,1.0
